id,latitude,longitude,tgm2017,egm2008
1,3.1,95.1,-35.849,-32.73
2,3.1,95.1322,-35.69428,-34.39
3,3.1,95.1644,-35.54379,-35.75
4,3.1,95.1966,-35.38906,-33.05
5,3.1,95.2288,-35.23389,-34.61
6,3.1,95.261,-35.08875,-31.63
7,3.1,95.2932,-34.95965,-33.37
8,3.1,95.3254,-34.83313,-34.83
9,3.1,95.3576,-34.70366,-32.04
10,3.1,95.3898,-34.57006,-33.68
11,3.1,95.422,-34.42233,-30.58
12,3.1,95.4542,-34.25051,-32.34
13,3.1,95.4864,-34.04871,-33.8
14,3.1,95.5186,-33.81734,-30.79
15,3.1,95.5508,-33.56663,-32.38
16,3.1,95.5831,-33.30686,-33.64
17,3.1,95.6153,-33.05545,-30.81
18,3.1,95.6475,-32.81747,-32.32
19,3.1,95.6797,-32.60699,-29.21
20,3.1,95.7119,-32.42388,-30.95
21,3.1,95.7441,-32.26796,-32.4
22,3.1,95.7763,-32.12614,-29.53
23,3.1,95.8085,-31.99775,-31.21
24,3.1,95.8407,-31.8908,-28.09
25,3.1,95.8729,-31.8201,-30
26,3.1,95.9051,-31.78429,-31.63
27,3.1,95.9373,-31.77236,-28.77
28,3.1,95.9695,-31.77013,-30.63
29,3.1,96.0017,-31.76871,-27.5
30,3.1,96.0339,-31.76184,-29.51
31,3.1,96.0661,-31.75223,-31.24
32,3.1,96.0983,-31.73411,-28.26
33,3.1,96.1305,-31.70609,-30.17
34,3.1,96.1627,-31.66934,-31.75
35,3.1,96.1949,-31.63102,-28.95
36,3.1,96.2271,-31.57039,-30.71
37,3.1,96.2593,-31.48857,-27.57
38,3.1,96.2915,-31.38146,-29.47
39,3.1,96.3237,-31.24761,-31.04
40,3.1,96.3559,-31.0853,-28.01
41,3.1,96.3881,-30.89956,-29.73
42,3.1,96.4203,-30.69898,-26.34
43,3.1,96.4525,-30.49185,-28.21
44,3.1,96.4847,-30.28642,-29.78
45,3.1,96.5169,-30.09165,-26.55
46,3.1,96.5492,-29.91417,-28.34
47,3.1,96.5814,-29.75233,-29.8
48,3.1,96.6136,-29.605,-26.83
49,3.1,96.6458,-29.47475,-28.56
50,3.1,96.678,-29.36155,-25.28
51,3.1,96.7102,-29.25074,-27.22
52,3.1,96.7424,-29.13473,-28.83
53,3.1,96.7746,-29.00563,-25.78
54,3.1,96.8068,-28.86063,-27.59
55,3.1,96.839,-28.69761,-24.19
56,3.1,96.8712,-28.52628,-26.15
57,3.1,96.9034,-28.34412,-27.79
58,3.1,96.9356,-28.1489,-24.52
59,3.1,96.9678,-27.93491,-26.32
60,3.1,97,-27.689,-22.68
61,3.1322,95.1,-36.05462,-33.03
62,3.1322,95.1322,-35.90434,-33.81
63,3.1322,95.1644,-35.76289,-34.34
64,3.1322,95.1966,-35.61947,-33.02
65,3.1322,95.2288,-35.48128,-33.72
66,3.1322,95.261,-35.35437,-32.16
67,3.1322,95.2932,-35.24284,-33.02
68,3.1322,95.3254,-35.12805,-33.62
69,3.1322,95.3576,-35.00508,-32.22
70,3.1322,95.3898,-34.87095,-32.98
71,3.1322,95.422,-34.72269,-31.31
72,3.1322,95.4542,-34.5496,-32.16
73,3.1322,95.4864,-34.34725,-32.74
74,3.1322,95.5186,-34.118,-31.13
75,3.1322,95.5508,-33.86927,-31.82
76,3.1322,95.5831,-33.61126,-32.22
77,3.1322,95.6153,-33.36249,-30.78
78,3.1322,95.6475,-33.1311,-31.4
79,3.1322,95.6797,-32.92641,-29.72
80,3.1322,95.7119,-32.74871,-30.55
81,3.1322,95.7441,-32.59512,-31.12
82,3.1322,95.7763,-32.45803,-29.68
83,3.1322,95.8085,-32.33316,-30.45
84,3.1322,95.8407,-32.22561,-28.79
85,3.1322,95.8729,-32.14652,-29.76
86,3.1322,95.9051,-32.09474,-30.48
87,3.1322,95.9373,-32.06351,-29.05
88,3.1322,95.9695,-32.0389,-29.96
89,3.1322,96.0017,-32.01644,-28.29
90,3.1322,96.0339,-31.99083,-29.33
91,3.1322,96.0661,-31.95873,-30.12
92,3.1322,96.0983,-31.9238,-28.6
93,3.1322,96.1305,-31.88251,-29.55
94,3.1322,96.1627,-31.83372,-30.22
95,3.1322,96.1949,-31.77946,-28.86
96,3.1322,96.2271,-31.70951,-29.68
97,3.1322,96.2593,-31.6137,-28.02
98,3.1322,96.2915,-31.49363,-28.95
99,3.1322,96.3237,-31.34286,-29.58
100,3.1322,96.3559,-31.16484,-28
101,3.1322,96.3881,-30.96226,-28.76
102,3.1322,96.4203,-30.74672,-26.86
103,3.1322,96.4525,-30.52795,-27.74
104,3.1322,96.4847,-30.31123,-28.36
105,3.1322,96.5169,-30.10731,-26.62
106,3.1322,96.5492,-29.92226,-27.44
107,3.1322,96.5814,-29.7581,-27.97
108,3.1322,96.6136,-29.60933,-26.5
109,3.1322,96.6458,-29.47722,-27.27
110,3.1322,96.678,-29.3618,-25.55
111,3.1322,96.7102,-29.24835,-26.5
112,3.1322,96.7424,-29.1304,-27.17
113,3.1322,96.7746,-29.00014,-25.63
114,3.1322,96.8068,-28.85259,-26.47
115,3.1322,96.839,-28.68863,-24.63
116,3.1322,96.8712,-28.5122,-25.58
117,3.1322,96.9034,-28.32414,-26.24
118,3.1322,96.9356,-28.11416,-24.5
119,3.1322,96.9678,-27.88345,-25.3
120,3.1322,97,-27.61968,-23.23
121,3.1644,95.1,-36.26612,-37.77
122,3.1644,95.1322,-36.12598,-35.63
123,3.1644,95.1644,-35.99534,-33.25
124,3.1644,95.1966,-35.86493,-36.6
125,3.1644,95.2288,-35.7392,-34.37
126,3.1644,95.261,-35.62608,-37.52
127,3.1644,95.2932,-35.52237,-35.43
128,3.1644,95.3254,-35.41175,-33.1
129,3.1644,95.3576,-35.28764,-36.39
130,3.1644,95.3898,-35.1531,-34.19
131,3.1644,95.422,-35.00494,-37.26
132,3.1644,95.4542,-34.83218,-35.11
133,3.1644,95.4864,-34.63065,-32.73
134,3.1644,95.5186,-34.40609,-35.88
135,3.1644,95.5508,-34.16246,-33.56
136,3.1644,95.5831,-33.91121,-30.98
137,3.1644,95.6153,-33.66508,-34.3
138,3.1644,95.6475,-33.43622,-31.91
139,3.1644,95.6797,-33.23476,-35.08
140,3.1644,95.7119,-33.0613,-32.85
141,3.1644,95.7441,-32.90872,-30.39
142,3.1644,95.7763,-32.77712,-33.8
143,3.1644,95.8085,-32.65638,-31.51
144,3.1644,95.8407,-32.55087,-34.76
145,3.1644,95.8729,-32.46282,-32.63
146,3.1644,95.9051,-32.39542,-30.27
147,3.1644,95.9373,-32.34042,-33.71
148,3.1644,95.9695,-32.29224,-31.51
149,3.1644,96.0017,-32.24492,-34.77
150,3.1644,96.0339,-32.19555,-32.65
151,3.1644,96.0661,-32.14282,-30.33
152,3.1644,96.0983,-32.09186,-33.74
153,3.1644,96.1305,-32.03437,-31.55
154,3.1644,96.1627,-31.97409,-29.11
155,3.1644,96.1949,-31.90357,-32.69
156,3.1644,96.2271,-31.82045,-30.37
157,3.1644,96.2593,-31.71492,-33.7
158,3.1644,96.2915,-31.58025,-31.45
159,3.1644,96.3237,-31.41367,-28.94
160,3.1644,96.3559,-31.22044,-32.35
161,3.1644,96.3881,-31.00589,-29.92
162,3.1644,96.4203,-30.77934,-33.1
163,3.1644,96.4525,-30.54903,-30.75
164,3.1644,96.4847,-30.32242,-28.17
165,3.1644,96.5169,-30.11171,-31.54
166,3.1644,96.5492,-29.92164,-29.12
167,3.1644,96.5814,-29.75547,-26.45
168,3.1644,96.6136,-29.60739,-30.1
169,3.1644,96.6458,-29.4746,-27.64
170,3.1644,96.678,-29.35294,-31.11
171,3.1644,96.7102,-29.23594,-28.79
172,3.1644,96.7424,-29.11437,-26.21
173,3.1644,96.7746,-28.98211,-29.85
174,3.1644,96.8068,-28.83468,-27.41
175,3.1644,96.839,-28.6677,-30.82
176,3.1644,96.8712,-28.48769,-28.45
177,3.1644,96.9034,-28.28982,-25.82
178,3.1644,96.9356,-28.06905,-29.32
179,3.1644,96.9678,-27.81685,-26.77
180,3.1644,97,-27.53371,-30.04
181,3.1966,95.1,-36.48158,-33.05
182,3.1966,95.1322,-36.35415,-34.62
183,3.1966,95.1644,-36.23534,-35.9
184,3.1966,95.1966,-36.11635,-33.43
185,3.1966,95.2288,-36.00246,-34.91
186,3.1966,95.261,-35.89538,-32.17
187,3.1966,95.2932,-35.79123,-33.79
188,3.1966,95.3254,-35.67645,-35.14
189,3.1966,95.3576,-35.55038,-32.55
190,3.1966,95.3898,-35.4161,-34.07
191,3.1966,95.422,-35.26525,-31.18
192,3.1966,95.4542,-35.09673,-32.8
193,3.1966,95.4864,-34.90158,-34.14
194,3.1966,95.5186,-34.68343,-31.33
195,3.1966,95.5508,-34.44637,-32.8
196,3.1966,95.5831,-34.20233,-33.96
197,3.1966,95.6153,-33.96303,-31.32
198,3.1966,95.6475,-33.73444,-32.71
199,3.1966,95.6797,-33.53543,-29.81
200,3.1966,95.7119,-33.3622,-31.43
201,3.1966,95.7441,-33.21578,-32.76
202,3.1966,95.7763,-33.08846,-30.11
203,3.1966,95.8085,-32.97347,-31.68
204,3.1966,95.8407,-32.86679,-28.76
205,3.1966,95.8729,-32.76996,-30.5
206,3.1966,95.9051,-32.68318,-31.98
207,3.1966,95.9373,-32.60543,-29.25
208,3.1966,95.9695,-32.53015,-30.9
209,3.1966,96.0017,-32.45551,-27.89
210,3.1966,96.0339,-32.37833,-29.69
211,3.1966,96.0661,-32.30634,-31.23
212,3.1966,96.0983,-32.23633,-28.39
213,3.1966,96.1305,-32.16589,-30.13
214,3.1966,96.1627,-32.08921,-31.55
215,3.1966,96.1949,-32.00219,-28.89
216,3.1966,96.2271,-31.90446,-30.49
217,3.1966,96.2593,-31.7875,-27.49
218,3.1966,96.2915,-31.64154,-29.22
219,3.1966,96.3237,-31.46028,-30.63
220,3.1966,96.3559,-31.25228,-27.72
221,3.1966,96.3881,-31.02783,-29.27
222,3.1966,96.4203,-30.79284,-26.01
223,3.1966,96.4525,-30.55492,-27.71
224,3.1966,96.4847,-30.32156,-29.13
225,3.1966,96.5169,-30.10675,-26.06
226,3.1966,96.5492,-29.91491,-27.73
227,3.1966,96.5814,-29.74681,-29.09
228,3.1966,96.6136,-29.59946,-26.3
229,3.1966,96.6458,-29.46385,-27.93
230,3.1966,96.678,-29.3363,-24.85
231,3.1966,96.7102,-29.2124,-26.66
232,3.1966,96.7424,-29.08536,-28.16
233,3.1966,96.7746,-28.95007,-25.27
234,3.1966,96.8068,-28.80053,-26.95
235,3.1966,96.839,-28.63083,-23.72
236,3.1966,96.8712,-28.44644,-25.54
237,3.1966,96.9034,-28.24247,-27.03
238,3.1966,96.9356,-28.00693,-23.88
239,3.1966,96.9678,-27.7372,-25.51
240,3.1966,97,-27.4302,-21.97
241,3.2288,95.1,-36.71009,-34.93
242,3.2288,95.1322,-36.59639,-34.8
243,3.2288,95.1644,-36.48603,-34.41
244,3.2288,95.1966,-36.37519,-34.64
245,3.2288,95.2288,-36.26478,-34.42
246,3.2288,95.261,-36.1571,-34.4
247,3.2288,95.2932,-36.0461,-34.29
248,3.2288,95.3254,-35.92945,-33.94
249,3.2288,95.3576,-35.80064,-34.06
250,3.2288,95.3898,-35.66511,-33.85
251,3.2288,95.422,-35.51561,-33.73
252,3.2288,95.4542,-35.34978,-33.6
253,3.2288,95.4864,-35.16307,-33.22
254,3.2288,95.5186,-34.95238,-33.19
255,3.2288,95.5508,-34.72451,-32.91
256,3.2288,95.5831,-34.48792,-32.35
257,3.2288,95.6153,-34.25325,-32.47
258,3.2288,95.6475,-34.02844,-32.11
259,3.2288,95.6797,-33.83049,-32.02
260,3.2288,95.7119,-33.66345,-31.85
261,3.2288,95.7441,-33.52148,-31.44
262,3.2288,95.7763,-33.39748,-31.6
263,3.2288,95.8085,-33.28274,-31.38
264,3.2288,95.8407,-33.16856,-31.32
265,3.2288,95.8729,-33.05715,-31.24
266,3.2288,95.9051,-32.95148,-30.91
267,3.2288,95.9373,-32.85065,-31
268,3.2288,95.9695,-32.74907,-30.82
269,3.2288,96.0017,-32.64615,-30.69
270,3.2288,96.0339,-32.54565,-30.63
271,3.2288,96.0661,-32.45018,-30.34
272,3.2288,96.0983,-32.36145,-30.37
273,3.2288,96.1305,-32.27533,-30.25
274,3.2288,96.1627,-32.18205,-29.85
275,3.2288,96.1949,-32.07783,-30.05
276,3.2288,96.2271,-31.96155,-29.81
277,3.2288,96.2593,-31.82829,-29.73
278,3.2288,96.2915,-31.66994,-29.58
279,3.2288,96.3237,-31.47699,-29.15
280,3.2288,96.3559,-31.25824,-29.16
281,3.2288,96.3881,-31.02567,-28.83
282,3.2288,96.4203,-30.78488,-28.58
283,3.2288,96.4525,-30.54248,-28.37
284,3.2288,96.4847,-30.30637,-27.92
285,3.2288,96.5169,-30.08951,-27.85
286,3.2288,96.5492,-29.89647,-27.61
287,3.2288,96.5814,-29.72858,-27.1
288,3.2288,96.6136,-29.57571,-27.3
289,3.2288,96.6458,-29.43691,-27.02
290,3.2288,96.678,-29.30376,-26.99
291,3.2288,96.7102,-29.17317,-26.86
292,3.2288,96.7424,-29.04099,-26.45
293,3.2288,96.7746,-28.90102,-26.59
294,3.2288,96.8068,-28.74808,-26.34
295,3.2288,96.839,-28.57386,-26.2
296,3.2288,96.8712,-28.38116,-26.04
297,3.2288,96.9034,-28.1672,-25.6
298,3.2288,96.9356,-27.92266,-25.52
299,3.2288,96.9678,-27.63616,-25.17
300,3.2288,97,-27.30973,-24.79
301,3.261,95.1,-36.94755,-34.2
302,3.261,95.1322,-36.84306,-35.83
303,3.261,95.1644,-36.74028,-37.15
304,3.261,95.1966,-36.63254,-34.66
305,3.261,95.2288,-36.52275,-36.18
306,3.261,95.261,-36.41173,-33.37
307,3.261,95.2932,-36.29485,-35.04
308,3.261,95.3254,-36.1769,-36.4
309,3.261,95.3576,-36.0492,-33.75
310,3.261,95.3898,-35.91322,-35.3
311,3.261,95.422,-35.76626,-32.35
312,3.261,95.4542,-35.60446,-34.03
313,3.261,95.4864,-35.42369,-35.41
314,3.261,95.5186,-35.21732,-32.56
315,3.261,95.5508,-34.99476,-34.08
316,3.261,95.5831,-34.76442,-35.27
317,3.261,95.6153,-34.5346,-32.6
318,3.261,95.6475,-34.31559,-34.04
319,3.261,95.6797,-34.11847,-31.08
320,3.261,95.7119,-33.95396,-32.75
321,3.261,95.7441,-33.81606,-34.12
322,3.261,95.7763,-33.6927,-31.42
323,3.261,95.8085,-33.57302,-33.02
324,3.261,95.8407,-33.44646,-30.01
325,3.261,95.8729,-33.31827,-31.78
326,3.261,95.9051,-33.1929,-33.24
327,3.261,95.9373,-33.06784,-30.39
328,3.261,95.9695,-32.94221,-32.05
329,3.261,96.0017,-32.81461,-28.89
330,3.261,96.0339,-32.69002,-30.71
331,3.261,96.0661,-32.57177,-32.26
332,3.261,96.0983,-32.46411,-29.29
333,3.261,96.1305,-32.36126,-31.04
334,3.261,96.1627,-32.25031,-32.47
335,3.261,96.1949,-32.12867,-29.69
336,3.261,96.2271,-31.99278,-31.31
337,3.261,96.2593,-31.84249,-28.18
338,3.261,96.2915,-31.66899,-29.95
339,3.261,96.3237,-31.4676,-31.38
340,3.261,96.3559,-31.24222,-28.37
341,3.261,96.3881,-31.00332,-29.97
342,3.261,96.4203,-30.75937,-26.61
343,3.261,96.4525,-30.51571,-28.38
344,3.261,96.4847,-30.27875,-29.86
345,3.261,96.5169,-30.06191,-26.7
346,3.261,96.5492,-29.86931,-28.44
347,3.261,96.5814,-29.69577,-29.84
348,3.261,96.6136,-29.53635,-26.98
349,3.261,96.6458,-29.39085,-28.65
350,3.261,96.678,-29.25284,-25.46
351,3.261,96.7102,-29.11608,-27.32
352,3.261,96.7424,-28.97762,-28.85
353,3.261,96.7746,-28.8339,-25.85
354,3.261,96.8068,-28.67497,-27.6
355,3.261,96.839,-28.49381,-24.23
356,3.261,96.8712,-28.29177,-26.11
357,3.261,96.9034,-28.06645,-27.64
358,3.261,96.9356,-27.8093,-24.34
359,3.261,96.9678,-27.50992,-26.02
360,3.261,97,-27.16566,-22.31
361,3.2932,95.1,-37.19194,-33.99
362,3.2932,95.1322,-37.09582,-35.11
363,3.2932,95.1644,-36.99574,-35.96
364,3.2932,95.1966,-36.88822,-34.24
365,3.2932,95.2288,-36.77695,-35.26
366,3.2932,95.261,-36.66196,-33.26
367,3.2932,95.2932,-36.54359,-34.41
368,3.2932,95.3254,-36.42764,-35.28
369,3.2932,95.3576,-36.30408,-33.43
370,3.2932,95.3898,-36.16809,-34.47
371,3.2932,95.422,-36.02,-32.33
372,3.2932,95.4542,-35.85813,-33.48
373,3.2932,95.4864,-35.68023,-34.36
374,3.2932,95.5186,-35.4754,-32.3
375,3.2932,95.5508,-35.25469,-33.3
376,3.2932,95.5831,-35.02709,-34.01
377,3.2932,95.6153,-34.79943,-32.13
378,3.2932,95.6475,-34.58505,-33.06
379,3.2932,95.6797,-34.39471,-30.94
380,3.2932,95.7119,-34.23068,-32.08
381,3.2932,95.7441,-34.09468,-32.95
382,3.2932,95.7763,-33.96502,-31.05
383,3.2932,95.8085,-33.8343,-32.11
384,3.2932,95.8407,-33.69488,-29.93
385,3.2932,95.8729,-33.54755,-31.12
386,3.2932,95.9051,-33.39883,-32.05
387,3.2932,95.9373,-33.25219,-30
388,3.2932,95.9695,-33.10323,-31.1
389,3.2932,96.0017,-32.95385,-28.79
390,3.2932,96.0339,-32.8075,-30.03
391,3.2932,96.0661,-32.67191,-31.03
392,3.2932,96.0983,-32.54408,-28.89
393,3.2932,96.1305,-32.42243,-30.08
394,3.2932,96.1627,-32.29414,-30.96
395,3.2932,96.1949,-32.15561,-29
396,3.2932,96.2271,-32.0006,-30.06
397,3.2932,96.2593,-31.83041,-27.79
398,3.2932,96.2915,-31.64197,-28.97
399,3.2932,96.3237,-31.43142,-29.86
400,3.2932,96.3559,-31.20308,-27.7
401,3.2932,96.3881,-30.96475,-28.75
402,3.2932,96.4203,-30.72092,-26.29
403,3.2932,96.4525,-30.47922,-27.48
404,3.2932,96.4847,-30.24521,-28.42
405,3.2932,96.5169,-30.02884,-26.15
406,3.2932,96.5492,-29.83104,-27.31
407,3.2932,96.5814,-29.65161,-28.17
408,3.2932,96.6136,-29.4844,-26.16
409,3.2932,96.6458,-29.32916,-27.27
410,3.2932,96.678,-29.18558,-24.97
411,3.2932,96.7102,-29.04375,-26.23
412,3.2932,96.7424,-28.89849,-27.19
413,3.2932,96.7746,-28.74455,-25.07
414,3.2932,96.8068,-28.57669,-26.23
415,3.2932,96.839,-28.3865,-23.78
416,3.2932,96.8712,-28.17264,-25.05
417,3.2932,96.9034,-27.93357,-26
418,3.2932,96.9356,-27.66148,-23.6
419,3.2932,96.9678,-27.34821,-24.67
420,3.2932,97,-26.99392,-21.9
421,3.3254,95.1,-37.44465,-37.77
422,3.3254,95.1322,-37.35249,-36.37
423,3.3254,95.1644,-37.25441,-34.72
424,3.3254,95.1966,-37.14764,-36.98
425,3.3254,95.2288,-37.03696,-35.48
426,3.3254,95.261,-36.92025,-37.52
427,3.3254,95.2932,-36.80177,-36.11
428,3.3254,95.3254,-36.6867,-34.46
429,3.3254,95.3576,-36.56264,-36.65
430,3.3254,95.3898,-36.42697,-35.13
431,3.3254,95.422,-36.2737,-37.09
432,3.3254,95.4542,-36.10609,-35.64
433,3.3254,95.4864,-35.92073,-33.96
434,3.3254,95.5186,-35.71353,-35.99
435,3.3254,95.5508,-35.49125,-34.4
436,3.3254,95.5831,-35.26362,-32.55
437,3.3254,95.6153,-35.04191,-34.77
438,3.3254,95.6475,-34.83267,-33.1
439,3.3254,95.6797,-34.64915,-35.17
440,3.3254,95.7119,-34.4899,-33.67
441,3.3254,95.7441,-34.34917,-31.93
442,3.3254,95.7763,-34.20986,-34.19
443,3.3254,95.8085,-34.06217,-32.6
444,3.3254,95.8407,-33.90621,-34.63
445,3.3254,95.8729,-33.74086,-33.13
446,3.3254,95.9051,-33.57284,-31.39
447,3.3254,95.9373,-33.40281,-33.56
448,3.3254,95.9695,-33.2301,-31.94
449,3.3254,96.0017,-33.05969,-33.94
450,3.3254,96.0339,-32.89813,-32.44
451,3.3254,96.0661,-32.74458,-30.72
452,3.3254,96.0983,-32.60067,-32.89
453,3.3254,96.1305,-32.4612,-31.32
454,3.3254,96.1627,-32.31555,-29.49
455,3.3254,96.1949,-32.15643,-31.84
456,3.3254,96.2271,-31.9858,-30.14
457,3.3254,96.2593,-31.79906,-32.25
458,3.3254,96.2915,-31.59561,-30.64
459,3.3254,96.3237,-31.37821,-28.77
460,3.3254,96.3559,-31.14658,-31.01
461,3.3254,96.3881,-30.90813,-29.27
462,3.3254,96.4203,-30.66893,-31.32
463,3.3254,96.4525,-30.43347,-29.68
464,3.3254,96.4847,-30.20482,-27.82
465,3.3254,96.5169,-29.991,-30.05
466,3.3254,96.5492,-29.79043,-28.36
467,3.3254,96.5814,-29.60397,-26.41
468,3.3254,96.6136,-29.42794,-28.88
469,3.3254,96.6458,-29.26296,-27.13
470,3.3254,96.678,-29.1095,-29.38
471,3.3254,96.7102,-28.95973,-27.74
472,3.3254,96.7424,-28.8039,-25.84
473,3.3254,96.7746,-28.6364,-28.27
474,3.3254,96.8068,-28.4548,-26.52
475,3.3254,96.839,-28.25436,-28.71
476,3.3254,96.8712,-28.02814,-27.02
477,3.3254,96.9034,-27.77165,-25.06
478,3.3254,96.9356,-27.48276,-27.31
479,3.3254,96.9678,-27.15236,-25.41
480,3.3254,97,-26.78345,-27.42
481,3.3576,95.1,-37.70212,-34.48
482,3.3576,95.1322,-37.61166,-36.13
483,3.3576,95.1644,-37.51539,-37.49
484,3.3576,95.1966,-37.41187,-34.95
485,3.3576,95.2288,-37.30274,-36.49
486,3.3576,95.261,-37.18534,-33.65
487,3.3576,95.2932,-37.06737,-35.33
488,3.3576,95.3254,-36.94757,-36.73
489,3.3576,95.3576,-36.8187,-34.03
490,3.3576,95.3898,-36.67549,-35.59
491,3.3576,95.422,-36.51518,-32.57
492,3.3576,95.4542,-36.33802,-34.24
493,3.3576,95.4864,-36.1426,-35.63
494,3.3576,95.5186,-35.92774,-32.71
495,3.3576,95.5508,-35.70324,-34.26
496,3.3576,95.5831,-35.47473,-35.51
497,3.3576,95.6153,-35.25798,-32.8
498,3.3576,95.6475,-35.0592,-34.3
499,3.3576,95.6797,-34.8842,-31.32
500,3.3576,95.7119,-34.72845,-33.02
501,3.3576,95.7441,-34.58234,-34.42
502,3.3576,95.7763,-34.42714,-31.63
503,3.3576,95.8085,-34.26259,-33.2
504,3.3576,95.8407,-34.0856,-30.08
505,3.3576,95.8729,-33.9023,-31.8
506,3.3576,95.9051,-33.71228,-33.23
507,3.3576,95.9373,-33.51921,-30.25
508,3.3576,95.9695,-33.32573,-31.87
509,3.3576,96.0017,-33.13811,-28.59
510,3.3576,96.0339,-32.96101,-30.4
511,3.3576,96.0661,-32.79453,-31.95
512,3.3576,96.0983,-32.6363,-28.85
513,3.3576,96.1305,-32.47872,-30.6
514,3.3576,96.1627,-32.31399,-32.02
515,3.3576,96.1949,-32.14028,-29.1
516,3.3576,96.2271,-31.95211,-30.71
517,3.3576,96.2593,-31.75075,-27.45
518,3.3576,96.2915,-31.53772,-29.22
519,3.3576,96.3237,-31.31201,-30.67
520,3.3576,96.3559,-31.07836,-27.57
521,3.3576,96.3881,-30.84176,-29.23
522,3.3576,96.4203,-30.60951,-25.82
523,3.3576,96.4525,-30.3814,-27.65
524,3.3576,96.4847,-30.15956,-29.2
525,3.3576,96.5169,-29.94624,-25.97
526,3.3576,96.5492,-29.7444,-27.74
527,3.3576,96.5814,-29.55276,-29.18
528,3.3576,96.6136,-29.36915,-26.2
529,3.3576,96.6458,-29.19343,-27.89
530,3.3576,96.678,-29.02966,-24.57
531,3.3576,96.7102,-28.86446,-26.44
532,3.3576,96.7424,-28.69363,-27.98
533,3.3576,96.7746,-28.50913,-24.84
534,3.3576,96.8068,-28.3097,-26.6
535,3.3576,96.839,-28.09372,-23.09
536,3.3576,96.8712,-27.85462,-24.97
537,3.3576,96.9034,-27.58123,-26.51
538,3.3576,96.9356,-27.26811,-23.07
539,3.3576,96.9678,-26.91721,-24.76
540,3.3576,97,-26.53325,-20.91
541,3.3898,95.1,-37.96005,-35.66
542,3.3898,95.1322,-37.8721,-35.99
543,3.3898,95.1644,-37.77957,-36.06
544,3.3898,95.1966,-37.67866,-35.59
545,3.3898,95.2288,-37.57527,-35.81
546,3.3898,95.261,-37.45889,-35.09
547,3.3898,95.2932,-37.33782,-35.42
548,3.3898,95.3254,-37.20767,-35.5
549,3.3898,95.3576,-37.06405,-34.89
550,3.3898,95.3898,-36.90641,-35.1
551,3.3898,95.422,-36.73126,-34.21
552,3.3898,95.4542,-36.54044,-34.5
553,3.3898,95.4864,-36.3327,-34.54
554,3.3898,95.5186,-36.1107,-33.75
555,3.3898,95.5508,-35.88346,-33.94
556,3.3898,95.5831,-35.65922,-33.85
557,3.3898,95.6153,-35.4516,-33.3
558,3.3898,95.6475,-35.26693,-33.44
559,3.3898,95.6797,-35.10073,-32.66
560,3.3898,95.7119,-34.94698,-32.97
561,3.3898,95.7441,-34.79078,-33
562,3.3898,95.7763,-34.62081,-32.36
563,3.3898,95.8085,-34.4343,-32.53
564,3.3898,95.8407,-34.2372,-31.61
565,3.3898,95.8729,-34.03275,-31.89
566,3.3898,95.9051,-33.82309,-31.92
567,3.3898,95.9373,-33.60771,-31.14
568,3.3898,95.9695,-33.39249,-31.33
569,3.3898,96.0017,-33.18857,-30.32
570,3.3898,96.0339,-33.00123,-30.66
571,3.3898,96.0661,-32.82534,-30.77
572,3.3898,96.0983,-32.65416,-29.95
573,3.3898,96.1305,-32.48028,-30.23
574,3.3898,96.1627,-32.2989,-30.22
575,3.3898,96.1949,-32.10649,-29.55
576,3.3898,96.2271,-31.90307,-29.7
577,3.3898,96.2593,-31.6906,-28.75
578,3.3898,96.2915,-31.46924,-29.02
579,3.3898,96.3237,-31.23738,-29.03
580,3.3898,96.3559,-31.00283,-28.25
581,3.3898,96.3881,-30.7726,-28.44
582,3.3898,96.4203,-30.54593,-27.42
583,3.3898,96.4525,-30.32288,-27.74
584,3.3898,96.4847,-30.10477,-27.81
585,3.3898,96.5169,-29.89433,-26.95
586,3.3898,96.5492,-29.69067,-27.2
587,3.3898,96.5814,-29.49227,-27.16
588,3.3898,96.6136,-29.30132,-26.52
589,3.3898,96.6458,-29.11636,-26.69
590,3.3898,96.678,-28.93569,-25.78
591,3.3898,96.7102,-28.75413,-26.1
592,3.3898,96.7424,-28.5626,-26.12
593,3.3898,96.7746,-28.35711,-25.37
594,3.3898,96.8068,-28.14036,-25.56
595,3.3898,96.839,-27.90649,-24.5
596,3.3898,96.8712,-27.64821,-24.78
597,3.3898,96.9034,-27.35528,-24.76
598,3.3898,96.9356,-27.01818,-23.77
599,3.3898,96.9678,-26.64616,-23.87
600,3.3898,97,-26.24624,-22.55
601,3.422,95.1,-38.21672,-35.9
602,3.422,95.1322,-38.13478,-37.41
603,3.422,95.1644,-38.04838,-38.6
604,3.422,95.1966,-37.95461,-36.34
605,3.422,95.2288,-37.85085,-37.7
606,3.422,95.261,-37.73275,-35.13
607,3.422,95.2932,-37.60205,-36.63
608,3.422,95.3254,-37.45765,-37.81
609,3.422,95.3576,-37.29505,-35.37
610,3.422,95.3898,-37.11708,-36.72
611,3.422,95.422,-36.92006,-33.92
612,3.422,95.4542,-36.70893,-35.41
613,3.422,95.4864,-36.48783,-36.59
614,3.422,95.5186,-36.25963,-33.93
615,3.422,95.5508,-36.03355,-35.34
616,3.422,95.5831,-35.82189,-36.43
617,3.422,95.6153,-35.63332,-34.03
618,3.422,95.6475,-35.46182,-35.37
