latitude,longitude,geoid_height
4.6005,96.0565,-40.25
4.6005,96.0706,-40.22
4.6005,96.0847,-40.185
4.6005,96.0988,-40.146
4.6005,96.113,-40.1
4.6005,96.1271,-40.045
4.6005,96.1412,-39.981
4.6005,96.1553,-39.906
4.6005,96.1694,-39.82
4.6005,96.1836,-39.719
4.6005,96.1977,-39.605
4.6005,96.2118,-39.478
4.6005,96.2259,-39.336
4.6005,96.2401,-39.185
4.6005,96.2542,-39.027
4.6005,96.2683,-38.862
4.6005,96.2824,-38.695
4.6005,96.2965,-38.53
4.6005,96.3107,-38.367
4.6005,96.3248,-38.211
4.6005,96.3389,-38.061
4.6005,96.353,-37.919
4.6005,96.3671,-37.784
4.6005,96.3813,-37.656
4.6005,96.3954,-37.537
4.6005,96.4095,-37.428
4.6005,96.4236,-37.322
4.6005,96.4377,-37.222
4.6005,96.4519,-37.123
4.6005,96.466,-37.023
4.6005,96.4801,-36.92
4.6005,96.4942,-36.812
4.6005,96.5083,-36.697
4.6005,96.5225,-36.576
4.6005,96.5366,-36.449
4.6005,96.5507,-36.316
4.6005,96.5648,-36.176
4.6005,96.5789,-36.036
4.6005,96.5931,-35.889
4.6005,96.6072,-35.738
4.6005,96.6213,-35.586
4.6005,96.6354,-35.429
4.6005,96.6496,-35.271
4.6005,96.6637,-35.11
4.6005,96.6778,-34.948
4.6005,96.6919,-34.785
4.6005,96.706,-34.617
4.6005,96.7202,-34.448
4.6005,96.7343,-34.276
4.6005,96.7484,-34.1
4.6005,96.7625,-33.923
4.6005,96.7766,-33.747
4.6005,96.7908,-33.571
4.6005,96.8049,-33.395
4.6005,96.819,-33.222
4.6005,96.8331,-33.053
4.6005,96.8472,-32.886
4.6005,96.8614,-32.721
4.6005,96.8755,-32.559
4.6005,96.8896,-32.4
4.6005,96.9037,-32.244
4.6005,96.9178,-32.091
4.6005,96.932,-31.943
4.6005,96.9461,-31.797
4.6005,96.9602,-31.657
4.6005,96.9743,-31.52
4.6005,96.9884,-31.391
4.6155,96,-40.456
4.6155,96.0141,-40.431
4.6155,96.0282,-40.408
4.6155,96.0424,-40.386
4.6155,96.0565,-40.36
4.6155,96.0706,-40.329
4.6155,96.0847,-40.295
4.6155,96.0988,-40.253
4.6155,96.113,-40.205
4.6155,96.1271,-40.147
4.6155,96.1412,-40.08
4.6155,96.1553,-40.001
4.6155,96.1694,-39.91
4.6155,96.1836,-39.805
4.6155,96.1977,-39.687
4.6155,96.2118,-39.557
4.6155,96.2259,-39.414
4.6155,96.2401,-39.26
4.6155,96.2542,-39.1
4.6155,96.2683,-38.934
4.6155,96.2824,-38.767
4.6155,96.2965,-38.602
4.6155,96.3107,-38.442
4.6155,96.3248,-38.287
4.6155,96.3389,-38.138
4.6155,96.353,-37.996
4.6155,96.3671,-37.862
4.6155,96.3813,-37.736
4.6155,96.3954,-37.615
4.6155,96.4095,-37.503
4.6155,96.4236,-37.394
4.6155,96.4377,-37.289
4.6155,96.4519,-37.184
4.6155,96.466,-37.079
4.6155,96.4801,-36.968
4.6155,96.4942,-36.853
4.6155,96.5083,-36.731
4.6155,96.5225,-36.604
4.6155,96.5366,-36.471
4.6155,96.5507,-36.331
4.6155,96.5648,-36.187
4.6155,96.5789,-36.039
4.6155,96.5931,-35.887
4.6155,96.6072,-35.732
4.6155,96.6213,-35.575
4.6155,96.6354,-35.415
4.6155,96.6496,-35.253
4.6155,96.6637,-35.09
4.6155,96.6778,-34.923
4.6155,96.6919,-34.755
4.6155,96.706,-34.586
4.6155,96.7202,-34.412
4.6155,96.7343,-34.236
4.6155,96.7484,-34.057
4.6155,96.7625,-33.876
4.6155,96.7766,-33.696
4.6155,96.7908,-33.518
4.6155,96.8049,-33.34
4.6155,96.819,-33.164
4.6155,96.8331,-32.991
4.6155,96.8472,-32.821
4.6155,96.8614,-32.654
4.6155,96.8755,-32.49
4.6155,96.8896,-32.328
4.6155,96.9037,-32.171
4.6155,96.9178,-32.017
4.6155,96.932,-31.868
4.6155,96.9461,-31.723
4.6155,96.9602,-31.582
4.6155,96.9743,-31.447
4.6155,96.9884,-31.316
4.6305,96,-40.553
4.6305,96.0141,-40.53
4.6305,96.0282,-40.511
4.6305,96.0424,-40.49
4.6305,96.0565,-40.464
4.6305,96.0706,-40.434
4.6305,96.0847,-40.399
4.6305,96.0988,-40.356
4.6305,96.113,-40.304
4.6305,96.1271,-40.244
4.6305,96.1412,-40.174
4.6305,96.1553,-40.092
4.6305,96.1694,-39.998
4.6305,96.1836,-39.889
4.6305,96.1977,-39.767
4.6305,96.2118,-39.634
4.6305,96.2259,-39.487
4.6305,96.2401,-39.331
4.6305,96.2542,-39.169
4.6305,96.2683,-39.003
4.6305,96.2824,-38.837
4.6305,96.2965,-38.673
4.6305,96.3107,-38.515
4.6305,96.3248,-38.361
4.6305,96.3389,-38.214
4.6305,96.353,-38.074
4.6305,96.3671,-37.939
4.6305,96.3813,-37.812
4.6305,96.3954,-37.691
4.6305,96.4095,-37.576
4.6305,96.4236,-37.464
4.6305,96.4377,-37.354
4.6305,96.4519,-37.242
4.6305,96.466,-37.129
4.6305,96.4801,-37.011
4.6305,96.4942,-36.891
4.6305,96.5083,-36.762
4.6305,96.5225,-36.629
4.6305,96.5366,-36.488
4.6305,96.5507,-36.343
4.6305,96.5648,-36.193
4.6305,96.5789,-36.038
4.6305,96.5931,-35.879
4.6305,96.6072,-35.72
4.6305,96.6213,-35.559
4.6305,96.6354,-35.394
4.6305,96.6496,-35.23
4.6305,96.6637,-35.062
4.6305,96.6778,-34.892
4.6305,96.6919,-34.721
4.6305,96.706,-34.547
4.6305,96.7202,-34.371
4.6305,96.7343,-34.191
4.6305,96.7484,-34.007
4.6305,96.7625,-33.824
4.6305,96.7766,-33.641
4.6305,96.7908,-33.459
4.6305,96.8049,-33.279
4.6305,96.819,-33.101
4.6305,96.8331,-32.926
4.6305,96.8472,-32.754
4.6305,96.8614,-32.583
4.6305,96.8755,-32.417
4.6305,96.8896,-32.256
4.6305,96.9037,-32.098
4.6305,96.9178,-31.945
4.6305,96.932,-31.795
4.6305,96.9461,-31.652
4.6305,96.9602,-31.512
4.6305,96.9743,-31.378
4.6305,96.9884,-31.246
4.6455,96,-40.646
4.6455,96.0141,-40.626
4.6455,96.0282,-40.607
4.6455,96.0424,-40.587
4.6455,96.0565,-40.562
4.6455,96.0706,-40.531
4.6455,96.0847,-40.495
4.6455,96.0988,-40.451
4.6455,96.113,-40.398
4.6455,96.1271,-40.334
4.6455,96.1412,-40.262
4.6455,96.1553,-40.176
4.6455,96.1694,-40.079
4.6455,96.1836,-39.966
4.6455,96.1977,-39.842
4.6455,96.2118,-39.705
4.6455,96.2259,-39.558
4.6455,96.2401,-39.399
4.6455,96.2542,-39.238
4.6455,96.2683,-39.073
4.6455,96.2824,-38.908
4.6455,96.2965,-38.744
4.6455,96.3107,-38.589
4.6455,96.3248,-38.436
4.6455,96.3389,-38.289
4.6455,96.353,-38.149
4.6455,96.3671,-38.015
4.6455,96.3813,-37.887
4.6455,96.3954,-37.764
4.6455,96.4095,-37.644
4.6455,96.4236,-37.528
4.6455,96.4377,-37.412
4.6455,96.4519,-37.294
4.6455,96.466,-37.175
4.6455,96.4801,-37.049
4.6455,96.4942,-36.921
4.6455,96.5083,-36.786
4.6455,96.5225,-36.646
4.6455,96.5366,-36.5
4.6455,96.5507,-36.348
4.6455,96.5648,-36.192
4.6455,96.5789,-36.032
4.6455,96.5931,-35.869
4.6455,96.6072,-35.704
4.6455,96.6213,-35.538
4.6455,96.6354,-35.37
4.6455,96.6496,-35.201
4.6455,96.6637,-35.03
4.6455,96.6778,-34.857
4.6455,96.6919,-34.682
4.6455,96.706,-34.502
4.6455,96.7202,-34.322
4.6455,96.7343,-34.138
4.6455,96.7484,-33.952
4.6455,96.7625,-33.764
4.6455,96.7766,-33.579
4.6455,96.7908,-33.396
4.6455,96.8049,-33.214
4.6455,96.819,-33.034
4.6455,96.8331,-32.857
4.6455,96.8472,-32.685
4.6455,96.8614,-32.514
4.6455,96.8755,-32.348
4.6455,96.8896,-32.186
4.6455,96.9037,-32.03
4.6455,96.9178,-31.877
4.6455,96.932,-31.729
4.6455,96.9461,-31.586
4.6455,96.9602,-31.447
4.6455,96.9743,-31.313
4.6455,96.9884,-31.184
4.6606,96,-40.733
4.6606,96.0141,-40.716
4.6606,96.0282,-40.697
4.6606,96.0424,-40.678
4.6606,96.0565,-40.654
4.6606,96.0706,-40.624
4.6606,96.0847,-40.585
4.6606,96.0988,-40.54
4.6606,96.113,-40.485
4.6606,96.1271,-40.419
4.6606,96.1412,-40.343
4.6606,96.1553,-40.255
4.6606,96.1694,-40.153
4.6606,96.1836,-40.039
4.6606,96.1977,-39.912
4.6606,96.2118,-39.773
4.6606,96.2259,-39.624
4.6606,96.2401,-39.465
4.6606,96.2542,-39.302
4.6606,96.2683,-39.139
4.6606,96.2824,-38.976
4.6606,96.2965,-38.816
4.6606,96.3107,-38.66
4.6606,96.3248,-38.509
4.6606,96.3389,-38.364
4.6606,96.353,-38.223
4.6606,96.3671,-38.088
4.6606,96.3813,-37.956
4.6606,96.3954,-37.83
4.6606,96.4095,-37.707
4.6606,96.4236,-37.584
4.6606,96.4377,-37.461
4.6606,96.4519,-37.338
4.6606,96.466,-37.213
4.6606,96.4801,-37.082
4.6606,96.4942,-36.946
4.6606,96.5083,-36.803
4.6606,96.5225,-36.658
4.6606,96.5366,-36.505
4.6606,96.5507,-36.347
4.6606,96.5648,-36.186
4.6606,96.5789,-36.02
4.6606,96.5931,-35.853
4.6606,96.6072,-35.684
4.6606,96.6213,-35.513
4.6606,96.6354,-35.341
4.6606,96.6496,-35.169
4.6606,96.6637,-34.993
4.6606,96.6778,-34.816
4.6606,96.6919,-34.635
4.6606,96.706,-34.452
4.6606,96.7202,-34.267
4.6606,96.7343,-34.078
4.6606,96.7484,-33.889
4.6606,96.7625,-33.699
4.6606,96.7766,-33.511
4.6606,96.7908,-33.326
4.6606,96.8049,-33.144
4.6606,96.819,-32.965
4.6606,96.8331,-32.79
4.6606,96.8472,-32.615
4.6606,96.8614,-32.446
4.6606,96.8755,-32.281
4.6606,96.8896,-32.119
4.6606,96.9037,-31.963
4.6606,96.9178,-31.812
4.6606,96.932,-31.666
4.6606,96.9461,-31.523
4.6606,96.9602,-31.387
4.6606,96.9743,-31.253
4.6606,96.9884,-31.124
4.6756,96,-40.817
4.6756,96.0141,-40.801
4.6756,96.0282,-40.785
4.6756,96.0424,-40.765
4.6756,96.0565,-40.741
4.6756,96.0706,-40.711
4.6756,96.0847,-40.672
4.6756,96.0988,-40.625
4.6756,96.113,-40.567
4.6756,96.1271,-40.499
4.6756,96.1412,-40.421
4.6756,96.1553,-40.329
4.6756,96.1694,-40.226
4.6756,96.1836,-40.108
4.6756,96.1977,-39.979
4.6756,96.2118,-39.837
4.6756,96.2259,-39.686
4.6756,96.2401,-39.528
4.6756,96.2542,-39.366
4.6756,96.2683,-39.203
4.6756,96.2824,-39.042
4.6756,96.2965,-38.883
4.6756,96.3107,-38.729
4.6756,96.3248,-38.579
4.6756,96.3389,-38.433
4.6756,96.353,-38.292
4.6756,96.3671,-38.155
4.6756,96.3813,-38.021
4.6756,96.3954,-37.89
4.6756,96.4095,-37.762
4.6756,96.4236,-37.635
4.6756,96.4377,-37.506
4.6756,96.4519,-37.376
4.6756,96.466,-37.244
4.6756,96.4801,-37.106
4.6756,96.4942,-36.963
4.6756,96.5083,-36.816
4.6756,96.5225,-36.663
4.6756,96.5366,-36.505
4.6756,96.5507,-36.342
4.6756,96.5648,-36.174
4.6756,96.5789,-36.003
4.6756,96.5931,-35.831
4.6756,96.6072,-35.656
4.6756,96.6213,-35.481
4.6756,96.6354,-35.306
4.6756,96.6496,-35.129
4.6756,96.6637,-34.949
4.6756,96.6778,-34.768
4.6756,96.6919,-34.583
4.6756,96.706,-34.396
4.6756,96.7202,-34.206
4.6756,96.7343,-34.012
4.6756,96.7484,-33.821
4.6756,96.7625,-33.63
4.6756,96.7766,-33.44
4.6756,96.7908,-33.255
4.6756,96.8049,-33.073
4.6756,96.819,-32.895
4.6756,96.8331,-32.719
4.6756,96.8472,-32.547
4.6756,96.8614,-32.379
4.6756,96.8755,-32.214
4.6756,96.8896,-32.054
4.6756,96.9037,-31.9
4.6756,96.9178,-31.75
4.6756,96.932,-31.605
4.6756,96.9461,-31.466
4.6756,96.9602,-31.33
4.6756,96.9743,-31.199
4.6756,96.9884,-31.07
4.6906,96,-40.899
4.6906,96.0141,-40.884
4.6906,96.0282,-40.869
4.6906,96.0424,-40.85
4.6906,96.0565,-40.825
4.6906,96.0706,-40.795
4.6906,96.0847,-40.756
4.6906,96.0988,-40.707
4.6906,96.113,-40.648
4.6906,96.1271,-40.576
4.6906,96.1412,-40.493
4.6906,96.1553,-40.398
4.6906,96.1694,-40.29
4.6906,96.1836,-40.17
4.6906,96.1977,-40.038
4.6906,96.2118,-39.896
4.6906,96.2259,-39.744
4.6906,96.2401,-39.586
4.6906,96.2542,-39.425
4.6906,96.2683,-39.263
4.6906,96.2824,-39.103
4.6906,96.2965,-38.947
4.6906,96.3107,-38.794
4.6906,96.3248,-38.644
4.6906,96.3389,-38.498
4.6906,96.353,-38.356
4.6906,96.3671,-38.215
4.6906,96.3813,-38.079
4.6906,96.3954,-37.944
4.6906,96.4095,-37.812
4.6906,96.4236,-37.678
4.6906,96.4377,-37.545
4.6906,96.4519,-37.408
4.6906,96.466,-37.269
4.6906,96.4801,-37.125
4.6906,96.4942,-36.974
4.6906,96.5083,-36.821
4.6906,96.5225,-36.661
4.6906,96.5366,-36.497
4.6906,96.5507,-36.328
4.6906,96.5648,-36.154
4.6906,96.5789,-35.978
4.6906,96.5931,-35.801
4.6906,96.6072,-35.623
4.6906,96.6213,-35.443
4.6906,96.6354,-35.264
4.6906,96.6496,-35.083
4.6906,96.6637,-34.9
4.6906,96.6778,-34.715
4.6906,96.6919,-34.526
4.6906,96.706,-34.334
4.6906,96.7202,-34.139
4.6906,96.7343,-33.945
4.6906,96.7484,-33.75
4.6906,96.7625,-33.557
4.6906,96.7766,-33.367
4.6906,96.7908,-33.181
4.6906,96.8049,-33.001
4.6906,96.819,-32.824
4.6906,96.8331,-32.65
4.6906,96.8472,-32.481
4.6906,96.8614,-32.314
4.6906,96.8755,-32.151
4.6906,96.8896,-31.994
4.6906,96.9037,-31.842
4.6906,96.9178,-31.694
4.6906,96.932,-31.551
4.6906,96.9461,-31.413
4.6906,96.9602,-31.277
4.6906,96.9743,-31.146
4.6906,96.9884,-31.017
4.7056,96,-40.976
4.7056,96.0141,-40.964
4.7056,96.0282,-40.95
4.7056,96.0424,-40.93
4.7056,96.0565,-40.906
4.7056,96.0706,-40.875
4.7056,96.0847,-40.835
4.7056,96.0988,-40.784
4.7056,96.113,-40.72
4.7056,96.1271,-40.646
4.7056,96.1412,-40.56
4.7056,96.1553,-40.461
4.7056,96.1694,-40.351
4.7056,96.1836,-40.227
4.7056,96.1977,-40.094
4.7056,96.2118,-39.95
4.7056,96.2259,-39.798
4.7056,96.2401,-39.64
4.7056,96.2542,-39.479
4.7056,96.2683,-39.32
4.7056,96.2824,-39.162
4.7056,96.2965,-39.006
4.7056,96.3107,-38.856
4.7056,96.3248,-38.705
4.7056,96.3389,-38.558
4.7056,96.353,-38.414
4.7056,96.3671,-38.271
4.7056,96.3813,-38.132
4.7056,96.3954,-37.992
4.7056,96.4095,-37.854
4.7056,96.4236,-37.716
4.7056,96.4377,-37.575
4.7056,96.4519,-37.434
4.7056,96.466,-37.286
4.7056,96.4801,-37.136
4.7056,96.4942,-36.979
4.7056,96.5083,-36.819
4.7056,96.5225,-36.653
4.7056,96.5366,-36.482
4.7056,96.5507,-36.307
4.7056,96.5648,-36.128
4.7056,96.5789,-35.948
4.7056,96.5931,-35.765
4.7056,96.6072,-35.583
4.7056,96.6213,-35.399
4.7056,96.6354,-35.215
4.7056,96.6496,-35.031
4.7056,96.6637,-34.844
4.7056,96.6778,-34.655
4.7056,96.6919,-34.462
4.7056,96.706,-34.267
4.7056,96.7202,-34.069
4.7056,96.7343,-33.872
4.7056,96.7484,-33.674
4.7056,96.7625,-33.481
4.7056,96.7766,-33.292
4.7056,96.7908,-33.109
4.7056,96.8049,-32.929
4.7056,96.819,-32.755
4.7056,96.8331,-32.586
4.7056,96.8472,-32.418
4.7056,96.8614,-32.254
4.7056,96.8755,-32.094
4.7056,96.8896,-31.937
4.7056,96.9037,-31.787
4.7056,96.9178,-31.641
4.7056,96.932,-31.5
4.7056,96.9461,-31.361
4.7056,96.9602,-31.228
4.7056,96.9743,-31.097
4.7056,96.9884,-30.968
4.7206,96,-41.051
4.7206,96.0141,-41.042
4.7206,96.0282,-41.028
4.7206,96.0424,-41.008
4.7206,96.0565,-40.983
4.7206,96.0706,-40.952
4.7206,96.0847,-40.909
4.7206,96.0988,-40.854
4.7206,96.113,-40.787
4.7206,96.1271,-40.71
4.7206,96.1412,-40.619
4.7206,96.1553,-40.519
4.7206,96.1694,-40.406
4.7206,96.1836,-40.279
4.7206,96.1977,-40.145
4.7206,96.2118,-39.999
4.7206,96.2259,-39.846
4.7206,96.2401,-39.69
4.7206,96.2542,-39.53
4.7206,96.2683,-39.372
4.7206,96.2824,-39.216
4.7206,96.2965,-39.062
4.7206,96.3107,-38.908
4.7206,96.3248,-38.759
4.7206,96.3389,-38.611
4.7206,96.353,-38.465
4.7206,96.3671,-38.32
4.7206,96.3813,-38.176
4.7206,96.3954,-38.031
4.7206,96.4095,-37.888
4.7206,96.4236,-37.744
4.7206,96.4377,-37.598
4.7206,96.4519,-37.449
4.7206,96.466,-37.296
4.7206,96.4801,-37.139
4.7206,96.4942,-36.977
4.7206,96.5083,-36.809
4.7206,96.5225,-36.639
4.7206,96.5366,-36.461
4.7206,96.5507,-36.281
4.7206,96.5648,-36.098
4.7206,96.5789,-35.912
4.7206,96.5931,-35.723
4.7206,96.6072,-35.535
4.7206,96.6213,-35.348
4.7206,96.6354,-35.16
4.7206,96.6496,-34.971
4.7206,96.6637,-34.781
4.7206,96.6778,-34.59
4.7206,96.6919,-34.393
4.7206,96.706,-34.194
4.7206,96.7202,-33.996
4.7206,96.7343,-33.796
4.7206,96.7484,-33.598
4.7206,96.7625,-33.406
4.7206,96.7766,-33.22
4.7206,96.7908,-33.038
4.7206,96.8049,-32.86
4.7206,96.819,-32.689
4.7206,96.8331,-32.522
4.7206,96.8472,-32.359
4.7206,96.8614,-32.196
4.7206,96.8755,-32.039
4.7206,96.8896,-31.883
4.7206,96.9037,-31.735
4.7206,96.9178,-31.591
4.7206,96.932,-31.451
4.7206,96.9461,-31.314
4.7206,96.9602,-31.181
4.7206,96.9743,-31.051
4.7206,96.9884,-30.922
4.7356,96,-41.126
4.7356,96.0141,-41.118
4.7356,96.0282,-41.104
4.7356,96.0424,-41.082
4.7356,96.0565,-41.056
4.7356,96.0706,-41.023
4.7356,96.0847,-40.977
4.7356,96.0988,-40.92
4.7356,96.113,-40.849
4.7356,96.1271,-40.767
4.7356,96.1412,-40.674
4.7356,96.1553,-40.57
4.7356,96.1694,-40.454
4.7356,96.1836,-40.326
4.7356,96.1977,-40.188
4.7356,96.2118,-40.042
4.7356,96.2259,-39.889
4.7356,96.2401,-39.733
4.7356,96.2542,-39.575
4.7356,96.2683,-39.418
4.7356,96.2824,-39.263
4.7356,96.2965,-39.108
4.7356,96.3107,-38.956
4.7356,96.3248,-38.804
4.7356,96.3389,-38.655
4.7356,96.353,-38.506
4.7356,96.3671,-38.359
4.7356,96.3813,-38.211
4.7356,96.3954,-38.062
4.7356,96.4095,-37.914
4.7356,96.4236,-37.764
4.7356,96.4377,-37.613
4.7356,96.4519,-37.459
4.7356,96.466,-37.3
4.7356,96.4801,-37.136
4.7356,96.4942,-36.967
4.7356,96.5083,-36.795
4.7356,96.5225,-36.617
4.7356,96.5366,-36.435
4.7356,96.5507,-36.25
4.7356,96.5648,-36.06
4.7356,96.5789,-35.868
4.7356,96.5931,-35.675
4.7356,96.6072,-35.482
4.7356,96.6213,-35.289
4.7356,96.6354,-35.097
4.7356,96.6496,-34.905
4.7356,96.6637,-34.712
4.7356,96.6778,-34.517
4.7356,96.6919,-34.319
4.7356,96.706,-34.12
4.7356,96.7202,-33.92
4.7356,96.7343,-33.721
4.7356,96.7484,-33.524
4.7356,96.7625,-33.333
4.7356,96.7766,-33.149
4.7356,96.7908,-32.969
4.7356,96.8049,-32.795
4.7356,96.819,-32.627
4.7356,96.8331,-32.463
4.7356,96.8472,-32.301
4.7356,96.8614,-32.144
4.7356,96.8755,-31.987
4.7356,96.8896,-31.834
4.7356,96.9037,-31.687
4.7356,96.9178,-31.545
4.7356,96.932,-31.405
4.7356,96.9461,-31.27
4.7356,96.9602,-31.136
4.7356,96.9743,-31.007
4.7356,96.9884,-30.877
4.7506,96,-41.202
4.7506,96.0141,-41.194
4.7506,96.0282,-41.178
4.7506,96.0424,-41.156
4.7506,96.0565,-41.126
4.7506,96.0706,-41.088
4.7506,96.0847,-41.04
4.7506,96.0988,-40.977
4.7506,96.113,-40.903
4.7506,96.1271,-40.818
4.7506,96.1412,-40.722
4.7506,96.1553,-40.614
4.7506,96.1694,-40.495
4.7506,96.1836,-40.365
4.7506,96.1977,-40.226
4.7506,96.2118,-40.079
4.7506,96.2259,-39.927
4.7506,96.2401,-39.773
4.7506,96.2542,-39.616
4.7506,96.2683,-39.46
4.7506,96.2824,-39.306
4.7506,96.2965,-39.151
4.7506,96.3107,-38.997
4.7506,96.3248,-38.845
4.7506,96.3389,-38.692
4.7506,96.353,-38.542
4.7506,96.3671,-38.391
4.7506,96.3813,-38.239
4.7506,96.3954,-38.087
4.7506,96.4095,-37.933
4.7506,96.4236,-37.777
4.7506,96.4377,-37.621
4.7506,96.4519,-37.46
4.7506,96.466,-37.295
4.7506,96.4801,-37.126
4.7506,96.4942,-36.952
4.7506,96.5083,-36.773
4.7506,96.5225,-36.59
4.7506,96.5366,-36.403
4.7506,96.5507,-36.211
4.7506,96.5648,-36.017
4.7506,96.5789,-35.819
4.7506,96.5931,-35.622
4.7506,96.6072,-35.425
4.7506,96.6213,-35.229
4.7506,96.6354,-35.032
4.7506,96.6496,-34.836
4.7506,96.6637,-34.638
4.7506,96.6778,-34.441
4.7506,96.6919,-34.242
4.7506,96.706,-34.042
4.7506,96.7202,-33.842
4.7506,96.7343,-33.645
4.7506,96.7484,-33.452
4.7506,96.7625,-33.263
4.7506,96.7766,-33.08
4.7506,96.7908,-32.904
4.7506,96.8049,-32.734
4.7506,96.819,-32.569
4.7506,96.8331,-32.408
4.7506,96.8472,-32.25
4.7506,96.8614,-32.093
4.7506,96.8755,-31.939
4.7506,96.8896,-31.789
4.7506,96.9037,-31.642
4.7506,96.9178,-31.5
4.7506,96.932,-31.361
4.7506,96.9461,-31.226
4.7506,96.9602,-31.093
4.7506,96.9743,-30.963
4.7506,96.9884,-30.834
4.7656,96,-41.275
4.7656,96.0141,-41.266
4.7656,96.0282,-41.25
4.7656,96.0424,-41.223
4.7656,96.0565,-41.191
4.7656,96.0706,-41.148
4.7656,96.0847,-41.096
4.7656,96.0988,-41.03
4.7656,96.113,-40.952
4.7656,96.1271,-40.862
4.7656,96.1412,-40.762
4.7656,96.1553,-40.653
4.7656,96.1694,-40.531
4.7656,96.1836,-40.398
4.7656,96.1977,-40.258
4.7656,96.2118,-40.111
4.7656,96.2259,-39.961
4.7656,96.2401,-39.808
4.7656,96.2542,-39.652
4.7656,96.2683,-39.497
4.7656,96.2824,-39.344
4.7656,96.2965,-39.188
4.7656,96.3107,-39.033
4.7656,96.3248,-38.878
4.7656,96.3389,-38.725
4.7656,96.353,-38.57
4.7656,96.3671,-38.415
4.7656,96.3813,-38.259
4.7656,96.3954,-38.102
4.7656,96.4095,-37.943
4.7656,96.4236,-37.784
4.7656,96.4377,-37.62
4.7656,96.4519,-37.454
4.7656,96.466,-37.285
4.7656,96.4801,-37.11
4.7656,96.4942,-36.931
4.7656,96.5083,-36.747
4.7656,96.5225,-36.558
4.7656,96.5366,-36.365
4.7656,96.5507,-36.169
4.7656,96.5648,-35.97
4.7656,96.5789,-35.768
4.7656,96.5931,-35.565
4.7656,96.6072,-35.364
4.7656,96.6213,-35.163
4.7656,96.6354,-34.962
4.7656,96.6496,-34.763
4.7656,96.6637,-34.563
4.7656,96.6778,-34.364
4.7656,96.6919,-34.164
4.7656,96.706,-33.964
4.7656,96.7202,-33.766
4.7656,96.7343,-33.573
4.7656,96.7484,-33.381
4.7656,96.7625,-33.196
4.7656,96.7766,-33.017
4.7656,96.7908,-32.845
4.7656,96.8049,-32.676
4.7656,96.819,-32.513
4.7656,96.8331,-32.355
4.7656,96.8472,-32.199
4.7656,96.8614,-32.044
4.7656,96.8755,-31.893
4.7656,96.8896,-31.745
4.7656,96.9037,-31.599
4.7656,96.9178,-31.457
4.7656,96.932,-31.321
4.7656,96.9461,-31.185
4.7656,96.9602,-31.053
4.7656,96.9743,-30.923
4.7656,96.9884,-30.793
4.7807,96,-41.344
4.7807,96.0141,-41.335
4.7807,96.0282,-41.316
4.7807,96.0424,-41.288
4.7807,96.0565,-41.249
4.7807,96.0706,-41.202
4.7807,96.0847,-41.145
4.7807,96.0988,-41.075
4.7807,96.113,-40.993
4.7807,96.1271,-40.9
4.7807,96.1412,-40.799
4.7807,96.1553,-40.685
4.7807,96.1694,-40.561
4.7807,96.1836,-40.427
4.7807,96.1977,-40.287
4.7807,96.2118,-40.141
4.7807,96.2259,-39.992
4.7807,96.2401,-39.84
4.7807,96.2542,-39.685
4.7807,96.2683,-39.53
4.7807,96.2824,-39.376
4.7807,96.2965,-39.219
4.7807,96.3107,-39.063
4.7807,96.3248,-38.906
4.7807,96.3389,-38.748
4.7807,96.353,-38.59
4.7807,96.3671,-38.432
4.7807,96.3813,-38.273
4.7807,96.3954,-38.112
4.7807,96.4095,-37.948
4.7807,96.4236,-37.783
4.7807,96.4377,-37.615
4.7807,96.4519,-37.444
4.7807,96.466,-37.269
4.7807,96.4801,-37.09
4.7807,96.4942,-36.904
4.7807,96.5083,-36.715
4.7807,96.5225,-36.52
4.7807,96.5366,-36.322
4.7807,96.5507,-36.121
4.7807,96.5648,-35.916
4.7807,96.5789,-35.71
4.7807,96.5931,-35.504
4.7807,96.6072,-35.3
4.7807,96.6213,-35.096
4.7807,96.6354,-34.892
4.7807,96.6496,-34.689
4.7807,96.6637,-34.488
4.7807,96.6778,-34.289
4.7807,96.6919,-34.089
4.7807,96.706,-33.892
4.7807,96.7202,-33.696
4.7807,96.7343,-33.504
4.7807,96.7484,-33.316
4.7807,96.7625,-33.133
4.7807,96.7766,-32.957
4.7807,96.7908,-32.788
4.7807,96.8049,-32.622
4.7807,96.819,-32.462
4.7807,96.8331,-32.305
4.7807,96.8472,-32.151
4.7807,96.8614,-31.998
4.7807,96.8755,-31.848
4.7807,96.8896,-31.701
4.7807,96.9037,-31.558
4.7807,96.9178,-31.417
4.7807,96.932,-31.279
4.7807,96.9461,-31.144
4.7807,96.9602,-31.012
4.7807,96.9743,-30.882
4.7807,96.9884,-30.753
4.7957,96,-41.411
4.7957,96.0141,-41.401
4.7957,96.0282,-41.379
4.7957,96.0424,-41.347
4.7957,96.0565,-41.303
4.7957,96.0706,-41.251
4.7957,96.0847,-41.188
4.7957,96.0988,-41.114
4.7957,96.113,-41.028
4.7957,96.1271,-40.933
4.7957,96.1412,-40.827
4.7957,96.1553,-40.711
4.7957,96.1694,-40.585
4.7957,96.1836,-40.451
4.7957,96.1977,-40.311
4.7957,96.2118,-40.168
4.7957,96.2259,-40.019
4.7957,96.2401,-39.867
4.7957,96.2542,-39.716
4.7957,96.2683,-39.561
4.7957,96.2824,-39.405
