Latitude,Longitude,GeoidHeight
2,109,0,22,-22
3,109,0,20,-20
4,109,0,17.85,-17.85
5,109,0,15.46,-15.46
6,109,0,13.1,-13.1
7,109,0,10.88,-10.88
8,109,0,8.78,-8.78
9,109,0,6.69,-6.69
10,109,0,3.96,-3.96
11,109,0,1.75,-1.75
12,109,0,0.79,-0.79
13,109,0,-2.31,2.31
14,109,0,-5.53,5.53
15,109,0,-8.75,8.75
16,109,0,-11.91,11.91
17,109,0,-14,14
18,109,0,-16.59,16.59
19,109,0,-16.48,16.48
20,109,0,-20.71,20.71
21,109,0,-22.46,22.46
22,109,0,-23.13,23.13
23,109,0,-24.59,24.59
24,109,0,-25.75,25.75
25,109,0,-27.31,27.31
0,110,0,28.82,-28.82
1,110,0,28.38,-28.38
2,110,0,25.89,-25.89
3,110,0,23.63,-23.63
4,110,0,21.38,-21.38
5,110,0,18.73,-18.73
6,110,0,17.1,-17.1
7,110,0,13.54,-13.54
8,110,0,12.26,-12.26
9,110,0,9.17,-9.17
10,110,0,7.12,-7.12
11,110,0,4.97,-4.97
12,110,0,2.01,-2.01
13,110,0,-0.4,0.4
14,110,0,-3.3,3.3
15,110,0,-6.05,6.05
16,110,0,-9.46,9.46
17,110,0,-11.1,11.1
18,110,0,-12.39,12.39
19,110,0,-12.69,12.69
20,110,0,-16.34,16.34
21,110,0,-18.25,18.25
22,110,0,-20.24,20.24
23,110,0,-21.46,21.46
24,110,0,-22.24,22.24
25,110,0,-24.19,24.19
0,111,0,31.92,-31.92
1,111,0,31.43,-31.43
2,111,0,29.66,-29.66
3,111,0,27.31,-27.31
4,111,0,25.29,-25.29
5,111,0,22.79,-22.79
6,111,0,19.96,-19.96
7,111,0,17.52,-17.52
8,111,0,16.04,-16.04
9,111,0,13.68,-13.68
10,111,0,10.61,-10.61
11,111,0,7.91,-7.91
12,111,0,4.85,-4.85
13,111,0,2.49,-2.49
14,111,0,-0.27,0.27
15,111,0,-2.07,2.07
16,111,0,-4.38,4.38
17,111,0,-8.25,8.25
18,111,0,-9.98,9.98
19,111,0,-10.15,10.15
20,111,0,-12.19,12.19
21,111,0,-14.1,14.1
22,111,0,-16.65,16.65
23,111,0,-17.9,17.9
24,111,0,-19.28,19.28
25,111,0,-20.3,20.3
0,112,0,35.39,-35.39
1,112,0,35.38,-35.38
2,112,0,33.62,-33.62
3,112,0,30.91,-30.91
4,112,0,28.93,-28.93
5,112,0,26.87,-26.87
6,112,0,24.01,-24.01
7,112,0,21.68,-21.68
8,112,0,20.31,-20.31
9,112,0,18.27,-18.27
10,112,0,15.22,-15.22
11,112,0,12.08,-12.08
12,112,0,9.54,-9.54
13,112,0,6.7,-6.7
14,112,0,4.78,-4.78
15,112,0,2.14,-2.14
16,112,0,-0.13,0.13
17,112,0,-3.06,3.06
18,112,0,-6.95,6.95
19,112,0,-6.8,6.8
20,112,0,-8.98,8.98
21,112,0,-11.12,11.12
22,112,0,-13.18,13.18
23,112,0,-14.6,14.6
24,112,0,-16.28,16.28
25,112,0,-16.64,16.64
0,113,0,39.6,-39.6
1,113,0,39.33,-39.33
2,113,0,37.58,-37.58
3,113,0,35.67,-35.67
4,113,0,32.43,-32.43
5,113,0,30.42,-30.42
6,113,0,26.97,-26.97
7,113,0,26.43,-26.43
8,113,0,24.47,-24.47
9,113,0,21.98,-21.98
10,113,0,20.09,-20.09
11,113,0,16.18,-16.18
12,113,0,13.19,-13.19
13,113,0,11.01,-11.01
14,113,0,8.59,-8.59
15,113,0,5.55,-5.55
16,113,0,3.42,-3.42
17,113,0,0.72,-0.72
18,113,0,-2.75,2.75
19,113,0,-3.34,3.34
20,113,0,-5.24,5.24
21,113,0,-7.49,7.49
22,113,0,-9.48,9.48
23,113,0,-10.87,10.87
24,113,0,-13.02,13.02
25,113,0,-13.4,13.4
0,114,0,43.74,-43.74
1,114,0,44.27,-44.27
2,114,0,41.99,-41.99
3,114,0,40.37,-40.37
4,114,0,37.53,-37.53
5,114,0,34.82,-34.82
6,114,0,30.29,-30.29
7,114,0,28.84,-28.84
8,114,0,28.84,-28.84
9,114,0,26.26,-26.26
10,114,0,24.38,-24.38
11,114,0,20.94,-20.94
12,114,0,18.09,-18.09
13,114,0,14.99,-14.99
14,114,0,12.71,-12.71
15,114,0,9.65,-9.65
16,114,0,8.98,-8.98
17,114,0,4.16,-4.16
18,114,0,1.1,-1.1
19,114,0,-0.08,0.08
20,114,0,-1.68,1.68
21,114,0,-3.96,3.96
22,114,0,-5.69,5.69
23,114,0,-7.56,7.56
24,114,0,-9.06,9.06
25,114,0,-10.93,10.93
0,115,0,46,-46
1,115,0,46.83,-46.83
2,115,0,46.63,-46.63
3,115,0,44.16,-44.16
4,115,0,41.93,-41.93
5,115,0,38.73,-38.73
6,115,0,37.31,-37.31
7,115,0,31.5,-31.5
8,115,0,31.3,-31.3
9,115,0,30.14,-30.14
10,115,0,28.09,-28.09
11,115,0,25.89,-25.89
12,115,0,22.3,-22.3
13,115,0,19.52,-19.52
14,115,0,17.07,-17.07
15,115,0,14.12,-14.12
16,115,0,12.07,-12.07
17,115,0,8.5,-8.5
18,115,0,5.44,-5.44
19,115,0,2.88,-2.88
20,115,0,1.73,-1.73
21,115,0,0,0
22,115,0,-2.18,2.18
23,115,0,-3.67,3.67
24,115,0,-5.52,5.52
25,115,0,-7.03,7.03
